benchmark,input_size,run,opcode,count
functions,1000,2,OP_CALL,1000
functions,1000,2,OP_CLOSURE,1
functions,1000,2,OP_RETURN,1001
functions,1000,3,OP_CONSTANT,1003
functions,1000,3,OP_NIL,1
functions,1000,3,OP_POP,3001
functions,1000,3,OP_GET_LOCAL,2000
functions,1000,3,OP_GET_GLOBAL,6003
functions,1000,3,OP_DEFINE_GLOBAL,4
functions,1000,3,OP_SET_GLOBAL,2000
functions,1000,3,OP_LESS,1001
functions,1000,3,OP_ADD,2000
functions,1000,3,OP_PRINT,1
functions,1000,3,OP_JUMP_IF_FALSE,1001
functions,1000,3,OP_LOOP,1000
functions,1000,3,OP_CALL,1000
functions,1000,3,OP_CLOSURE,1
functions,1000,3,OP_RETURN,1001
functions,1000,4,OP_CONSTANT,1003
functions,1000,4,OP_NIL,1
functions,1000,4,OP_POP,3001
functions,1000,4,OP_GET_LOCAL,2000
functions,1000,4,OP_GET_GLOBAL,6003
functions,1000,4,OP_DEFINE_GLOBAL,4
functions,1000,4,OP_SET_GLOBAL,2000
functions,1000,4,OP_LESS,1001
functions,1000,4,OP_ADD,2000
functions,1000,4,OP_PRINT,1
functions,1000,4,OP_JUMP_IF_FALSE,1001
functions,1000,4,OP_LOOP,1000
functions,1000,4,OP_CALL,1000
functions,1000,4,OP_CLOSURE,1
functions,1000,4,OP_RETURN,1001
functions,1000,5,OP_CONSTANT,1003
functions,1000,5,OP_NIL,1
functions,1000,5,OP_POP,3001
functions,1000,5,OP_GET_LOCAL,2000
functions,1000,5,OP_GET_GLOBAL,6003
functions,1000,5,OP_DEFINE_GLOBAL,4
functions,1000,5,OP_SET_GLOBAL,2000
functions,1000,5,OP_LESS,1001
functions,1000,5,OP_ADD,2000
functions,1000,5,OP_PRINT,1
functions,1000,5,OP_JUMP_IF_FALSE,1001
functions,1000,5,OP_LOOP,1000
functions,1000,5,OP_CALL,1000
functions,1000,5,OP_CLOSURE,1
functions,1000,5,OP_RETURN,1001
inheritance,1000000,1,OP_CONSTANT,3000003
inheritance,1000000,1,OP_NIL,1
inheritance,1000000,1,OP_POP,3000003
inheritance,1000000,1,OP_GET_LOCAL,1000000
inheritance,1000000,1,OP_GET_GLOBAL,5000008
inheritance,1000000,1,OP_DEFINE_GLOBAL,6
inheritance,1000000,1,OP_SET_GLOBAL,2000000
inheritance,1000000,1,OP_GET_UPVALUE,1000000
inheritance,1000000,1,OP_LESS,1000001
inheritance,1000000,1,OP_ADD,3000000
inheritance,1000000,1,OP_PRINT,1
inheritance,1000000,1,OP_JUMP_IF_FALSE,1000001
inheritance,1000000,1,OP_LOOP,1000000
inheritance,1000000,1,OP_CALL,1
inheritance,1000000,1,OP_INVOKE,1000000
inheritance,1000000,1,OP_SUPER_INVOKE,1000000
inheritance,1000000,1,OP_CLOSURE,2
inheritance,1000000,1,OP_CLOSE_UPVALUE,1
inheritance,1000000,1,OP_RETURN,2000001
inheritance,1000000,1,OP_CLASS,2
inheritance,1000000,1,OP_INHERIT,1
inheritance,1000000,1,OP_METHOD,2
inheritance,1000000,2,OP_CONSTANT,3000003
inheritance,1000000,2,OP_NIL,1
inheritance,1000000,2,OP_POP,3000003
inheritance,1000000,2,OP_GET_LOCAL,1000000
inheritance,1000000,2,OP_GET_GLOBAL,5000008
inheritance,1000000,2,OP_DEFINE_GLOBAL,6
inheritance,1000000,2,OP_SET_GLOBAL,2000000
inheritance,1000000,2,OP_GET_UPVALUE,1000000
inheritance,1000000,2,OP_LESS,1000001
inheritance,1000000,2,OP_ADD,3000000
inheritance,1000000,2,OP_PRINT,1
inheritance,1000000,2,OP_JUMP_IF_FALSE,1000001
inheritance,1000000,2,OP_LOOP,1000000
inheritance,1000000,2,OP_CALL,1
inheritance,1000000,2,OP_INVOKE,1000000
inheritance,1000000,2,OP_SUPER_INVOKE,1000000
inheritance,1000000,2,OP_CLOSURE,2
inheritance,1000000,2,OP_CLOSE_UPVALUE,1
inheritance,1000000,2,OP_RETURN,2000001
inheritance,1000000,2,OP_CLASS,2
inheritance,1000000,2,OP_INHERIT,1
inheritance,1000000,2,OP_METHOD,2
inheritance,1000000,3,OP_CONSTANT,3000003
inheritance,1000000,3,OP_NIL,1
inheritance,1000000,3,OP_POP,3000003
inheritance,1000000,3,OP_GET_LOCAL,1000000
inheritance,1000000,3,OP_GET_GLOBAL,5000008
inheritance,1000000,3,OP_DEFINE_GLOBAL,6
inheritance,1000000,3,OP_SET_GLOBAL,2000000
inheritance,1000000,3,OP_GET_UPVALUE,1000000
inheritance,1000000,3,OP_LESS,1000001
inheritance,1000000,3,OP_ADD,3000000
inheritance,1000000,3,OP_PRINT,1
inheritance,1000000,3,OP_JUMP_IF_FALSE,1000001
inheritance,1000000,3,OP_LOOP,1000000
inheritance,1000000,3,OP_CALL,1
inheritance,1000000,3,OP_INVOKE,1000000
inheritance,1000000,3,OP_SUPER_INVOKE,1000000
inheritance,1000000,3,OP_CLOSURE,2
inheritance,1000000,3,OP_CLOSE_UPVALUE,1
inheritance,1000000,3,OP_RETURN,2000001
inheritance,1000000,3,OP_CLASS,2
inheritance,1000000,3,OP_INHERIT,1
inheritance,1000000,3,OP_METHOD,2
inheritance,1000000,4,OP_CONSTANT,3000003
inheritance,1000000,4,OP_NIL,1
inheritance,1000000,4,OP_POP,3000003
inheritance,1000000,4,OP_GET_LOCAL,1000000
inheritance,1000000,4,OP_GET_GLOBAL,5000008
inheritance,1000000,4,OP_DEFINE_GLOBAL,6
inheritance,1000000,4,OP_SET_GLOBAL,2000000
inheritance,1000000,4,OP_GET_UPVALUE,1000000
inheritance,1000000,4,OP_LESS,1000001
inheritance,1000000,4,OP_ADD,3000000
inheritance,1000000,4,OP_PRINT,1
inheritance,1000000,4,OP_JUMP_IF_FALSE,1000001
inheritance,1000000,4,OP_LOOP,1000000
inheritance,1000000,4,OP_CALL,1
inheritance,1000000,4,OP_INVOKE,1000000
inheritance,1000000,4,OP_SUPER_INVOKE,1000000
inheritance,1000000,4,OP_CLOSURE,2
inheritance,1000000,4,OP_CLOSE_UPVALUE,1
inheritance,1000000,4,OP_RETURN,2000001
inheritance,1000000,4,OP_CLASS,2
inheritance,1000000,4,OP_INHERIT,1
inheritance,1000000,4,OP_METHOD,2
inheritance,1000000,5,OP_CONSTANT,3000003
inheritance,1000000,5,OP_NIL,1
inheritance,1000000,5,OP_POP,3000003
inheritance,1000000,5,OP_GET_LOCAL,1000000
inheritance,1000000,5,OP_GET_GLOBAL,5000008
inheritance,1000000,5,OP_DEFINE_GLOBAL,6
inheritance,1000000,5,OP_SET_GLOBAL,2000000
inheritance,1000000,5,OP_GET_UPVALUE,1000000
inheritance,1000000,5,OP_LESS,1000001
inheritance,1000000,5,OP_ADD,3000000
inheritance,1000000,5,OP_PRINT,1
inheritance,1000000,5,OP_JUMP_IF_FALSE,1000001
inheritance,1000000,5,OP_LOOP,1000000
inheritance,1000000,5,OP_CALL,1
inheritance,1000000,5,OP_INVOKE,1000000
inheritance,1000000,5,OP_SUPER_INVOKE,1000000
inheritance,1000000,5,OP_CLOSURE,2
inheritance,1000000,5,OP_CLOSE_UPVALUE,1
inheritance,1000000,5,OP_RETURN,2000001
inheritance,1000000,5,OP_CLASS,2
inheritance,1000000,5,OP_INHERIT,1
inheritance,1000000,5,OP_METHOD,2
inheritance,100000,1,OP_CONSTANT,300003
inheritance,100000,1,OP_NIL,1
inheritance,100000,1,OP_POP,300003
inheritance,100000,1,OP_GET_LOCAL,100000
inheritance,100000,1,OP_GET_GLOBAL,500008
inheritance,100000,1,OP_DEFINE_GLOBAL,6
inheritance,100000,1,OP_SET_GLOBAL,200000
inheritance,100000,1,OP_GET_UPVALUE,100000
inheritance,100000,1,OP_LESS,100001
inheritance,100000,1,OP_ADD,300000
inheritance,100000,1,OP_PRINT,1
inheritance,100000,1,OP_JUMP_IF_FALSE,100001
inheritance,100000,1,OP_LOOP,100000
inheritance,100000,1,OP_CALL,1
inheritance,100000,1,OP_INVOKE,100000
inheritance,100000,1,OP_SUPER_INVOKE,100000
inheritance,100000,1,OP_CLOSURE,2
inheritance,100000,1,OP_CLOSE_UPVALUE,1
inheritance,100000,1,OP_RETURN,200001
inheritance,100000,1,OP_CLASS,2
inheritance,100000,1,OP_INHERIT,1
inheritance,100000,1,OP_METHOD,2
inheritance,100000,2,OP_CONSTANT,300003
inheritance,100000,2,OP_NIL,1
inheritance,100000,2,OP_POP,300003
inheritance,100000,2,OP_GET_LOCAL,100000
inheritance,100000,2,OP_GET_GLOBAL,500008
inheritance,100000,2,OP_DEFINE_GLOBAL,6
inheritance,100000,2,OP_SET_GLOBAL,200000
inheritance,100000,2,OP_GET_UPVALUE,100000
inheritance,100000,2,OP_LESS,100001
inheritance,100000,2,OP_ADD,300000
inheritance,100000,2,OP_PRINT,1
inheritance,100000,2,OP_JUMP_IF_FALSE,100001
inheritance,100000,2,OP_LOOP,100000
inheritance,100000,2,OP_CALL,1
inheritance,100000,2,OP_INVOKE,100000
inheritance,100000,2,OP_SUPER_INVOKE,100000
inheritance,100000,2,OP_CLOSURE,2
inheritance,100000,2,OP_CLOSE_UPVALUE,1
inheritance,100000,2,OP_RETURN,200001
inheritance,100000,2,OP_CLASS,2
inheritance,100000,2,OP_INHERIT,1
inheritance,100000,2,OP_METHOD,2
inheritance,100000,3,OP_CONSTANT,300003
inheritance,100000,3,OP_NIL,1
inheritance,100000,3,OP_POP,300003
inheritance,100000,3,OP_GET_LOCAL,100000
inheritance,100000,3,OP_GET_GLOBAL,500008
inheritance,100000,3,OP_DEFINE_GLOBAL,6
inheritance,100000,3,OP_SET_GLOBAL,200000
inheritance,100000,3,OP_GET_UPVALUE,100000
inheritance,100000,3,OP_LESS,100001
inheritance,100000,3,OP_ADD,300000
inheritance,100000,3,OP_PRINT,1
inheritance,100000,3,OP_JUMP_IF_FALSE,100001
inheritance,100000,3,OP_LOOP,100000
inheritance,100000,3,OP_CALL,1
inheritance,100000,3,OP_INVOKE,100000
inheritance,100000,3,OP_SUPER_INVOKE,100000
inheritance,100000,3,OP_CLOSURE,2
inheritance,100000,3,OP_CLOSE_UPVALUE,1
inheritance,100000,3,OP_RETURN,200001
inheritance,100000,3,OP_CLASS,2
inheritance,100000,3,OP_INHERIT,1
inheritance,100000,3,OP_METHOD,2
inheritance,100000,4,OP_CONSTANT,300003
inheritance,100000,4,OP_NIL,1
inheritance,100000,4,OP_POP,300003
inheritance,100000,4,OP_GET_LOCAL,100000
inheritance,100000,4,OP_GET_GLOBAL,500008
inheritance,100000,4,OP_DEFINE_GLOBAL,6
inheritance,100000,4,OP_SET_GLOBAL,200000
inheritance,100000,4,OP_GET_UPVALUE,100000
inheritance,100000,4,OP_LESS,100001
inheritance,100000,4,OP_ADD,300000
inheritance,100000,4,OP_PRINT,1
inheritance,100000,4,OP_JUMP_IF_FALSE,100001
inheritance,100000,4,OP_LOOP,100000
inheritance,100000,4,OP_CALL,1
inheritance,100000,4,OP_INVOKE,100000
inheritance,100000,4,OP_SUPER_INVOKE,100000
inheritance,100000,4,OP_CLOSURE,2
inheritance,100000,4,OP_CLOSE_UPVALUE,1
inheritance,100000,4,OP_RETURN,200001
inheritance,100000,4,OP_CLASS,2
inheritance,100000,4,OP_INHERIT,1
inheritance,100000,4,OP_METHOD,2
inheritance,100000,5,OP_CONSTANT,300003
inheritance,100000,5,OP_NIL,1
inheritance,100000,5,OP_POP,300003
inheritance,100000,5,OP_GET_LOCAL,100000
inheritance,100000,5,OP_GET_GLOBAL,500008
inheritance,100000,5,OP_DEFINE_GLOBAL,6
inheritance,100000,5,OP_SET_GLOBAL,200000
inheritance,100000,5,OP_GET_UPVALUE,100000
inheritance,100000,5,OP_LESS,100001
inheritance,100000,5,OP_ADD,300000
inheritance,100000,5,OP_PRINT,1
inheritance,100000,5,OP_JUMP_IF_FALSE,100001
inheritance,100000,5,OP_LOOP,100000
inheritance,100000,5,OP_CALL,1
inheritance,100000,5,OP_INVOKE,100000
inheritance,100000,5,OP_SUPER_INVOKE,100000
inheritance,100000,5,OP_CLOSURE,2
inheritance,100000,5,OP_CLOSE_UPVALUE,1
inheritance,100000,5,OP_RETURN,200001
inheritance,100000,5,OP_CLASS,2
inheritance,100000,5,OP_INHERIT,1
inheritance,100000,5,OP_METHOD,2
inheritance,10000,1,OP_CONSTANT,30003
inheritance,10000,1,OP_NIL,1
inheritance,10000,1,OP_POP,30003
inheritance,10000,1,OP_GET_LOCAL,10000
inheritance,10000,1,OP_GET_GLOBAL,50008
inheritance,10000,1,OP_DEFINE_GLOBAL,6
inheritance,10000,1,OP_SET_GLOBAL,20000
inheritance,10000,1,OP_GET_UPVALUE,10000
inheritance,10000,1,OP_LESS,10001
inheritance,10000,1,OP_ADD,30000
inheritance,10000,1,OP_PRINT,1
inheritance,10000,1,OP_JUMP_IF_FALSE,10001
inheritance,10000,1,OP_LOOP,10000
inheritance,10000,1,OP_CALL,1
inheritance,10000,1,OP_INVOKE,10000
inheritance,10000,1,OP_SUPER_INVOKE,10000
inheritance,10000,1,OP_CLOSURE,2
inheritance,10000,1,OP_CLOSE_UPVALUE,1
inheritance,10000,1,OP_RETURN,20001
inheritance,10000,1,OP_CLASS,2
inheritance,10000,1,OP_INHERIT,1
inheritance,10000,1,OP_METHOD,2
inheritance,10000,2,OP_CONSTANT,30003
inheritance,10000,2,OP_NIL,1
inheritance,10000,2,OP_POP,30003
inheritance,10000,2,OP_GET_LOCAL,10000
inheritance,10000,2,OP_GET_GLOBAL,50008
inheritance,10000,2,OP_DEFINE_GLOBAL,6
inheritance,10000,2,OP_SET_GLOBAL,20000
inheritance,10000,2,OP_GET_UPVALUE,10000
inheritance,10000,2,OP_LESS,10001
inheritance,10000,2,OP_ADD,30000
inheritance,10000,2,OP_PRINT,1
inheritance,10000,2,OP_JUMP_IF_FALSE,10001
inheritance,10000,2,OP_LOOP,10000
inheritance,10000,2,OP_CALL,1
inheritance,10000,2,OP_INVOKE,10000
inheritance,10000,2,OP_SUPER_INVOKE,10000
inheritance,10000,2,OP_CLOSURE,2
inheritance,10000,2,OP_CLOSE_UPVALUE,1
inheritance,10000,2,OP_RETURN,20001
inheritance,10000,2,OP_CLASS,2
inheritance,10000,2,OP_INHERIT,1
inheritance,10000,2,OP_METHOD,2
inheritance,10000,3,OP_CONSTANT,30003
inheritance,10000,3,OP_NIL,1
inheritance,10000,3,OP_POP,30003
inheritance,10000,3,OP_GET_LOCAL,10000
inheritance,10000,3,OP_GET_GLOBAL,50008
inheritance,10000,3,OP_DEFINE_GLOBAL,6
inheritance,10000,3,OP_SET_GLOBAL,20000
inheritance,10000,3,OP_GET_UPVALUE,10000
inheritance,10000,3,OP_LESS,10001
inheritance,10000,3,OP_ADD,30000
inheritance,10000,3,OP_PRINT,1
inheritance,10000,3,OP_JUMP_IF_FALSE,10001
inheritance,10000,3,OP_LOOP,10000
inheritance,10000,3,OP_CALL,1
inheritance,10000,3,OP_INVOKE,10000
inheritance,10000,3,OP_SUPER_INVOKE,10000
inheritance,10000,3,OP_CLOSURE,2
inheritance,10000,3,OP_CLOSE_UPVALUE,1
inheritance,10000,3,OP_RETURN,20001
inheritance,10000,3,OP_CLASS,2
inheritance,10000,3,OP_INHERIT,1
inheritance,10000,3,OP_METHOD,2
inheritance,10000,4,OP_CONSTANT,30003
inheritance,10000,4,OP_NIL,1
inheritance,10000,4,OP_POP,30003
inheritance,10000,4,OP_GET_LOCAL,10000
inheritance,10000,4,OP_GET_GLOBAL,50008
inheritance,10000,4,OP_DEFINE_GLOBAL,6
inheritance,10000,4,OP_SET_GLOBAL,20000
inheritance,10000,4,OP_GET_UPVALUE,10000
inheritance,10000,4,OP_LESS,10001
inheritance,10000,4,OP_ADD,30000
inheritance,10000,4,OP_PRINT,1
inheritance,10000,4,OP_JUMP_IF_FALSE,10001
inheritance,10000,4,OP_LOOP,10000
inheritance,10000,4,OP_CALL,1
inheritance,10000,4,OP_INVOKE,10000
inheritance,10000,4,OP_SUPER_INVOKE,10000
inheritance,10000,4,OP_CLOSURE,2
inheritance,10000,4,OP_CLOSE_UPVALUE,1
inheritance,10000,4,OP_RETURN,20001
inheritance,10000,4,OP_CLASS,2
inheritance,10000,4,OP_INHERIT,1
inheritance,10000,4,OP_METHOD,2
inheritance,10000,5,OP_CONSTANT,30003
inheritance,10000,5,OP_NIL,1
inheritance,10000,5,OP_POP,30003
inheritance,10000,5,OP_GET_LOCAL,10000
inheritance,10000,5,OP_GET_GLOBAL,50008
inheritance,10000,5,OP_DEFINE_GLOBAL,6
inheritance,10000,5,OP_SET_GLOBAL,20000
inheritance,10000,5,OP_GET_UPVALUE,10000
inheritance,10000,5,OP_LESS,10001
inheritance,10000,5,OP_ADD,30000
inheritance,10000,5,OP_PRINT,1
inheritance,10000,5,OP_JUMP_IF_FALSE,10001
inheritance,10000,5,OP_LOOP,10000
inheritance,10000,5,OP_CALL,1
inheritance,10000,5,OP_INVOKE,10000
inheritance,10000,5,OP_SUPER_INVOKE,10000
inheritance,10000,5,OP_CLOSURE,2
inheritance,10000,5,OP_CLOSE_UPVALUE,1
inheritance,10000,5,OP_RETURN,20001
inheritance,10000,5,OP_CLASS,2
inheritance,10000,5,OP_INHERIT,1
inheritance,10000,5,OP_METHOD,2
inheritance,1000,1,OP_CONSTANT,3003
inheritance,1000,1,OP_NIL,1
inheritance,1000,1,OP_POP,3003
inheritance,1000,1,OP_GET_LOCAL,1000
inheritance,1000,1,OP_GET_GLOBAL,5008
inheritance,1000,1,OP_DEFINE_GLOBAL,6
inheritance,1000,1,OP_SET_GLOBAL,2000
inheritance,1000,1,OP_GET_UPVALUE,1000
inheritance,1000,1,OP_LESS,1001
inheritance,1000,1,OP_ADD,3000
inheritance,1000,1,OP_PRINT,1
inheritance,1000,1,OP_JUMP_IF_FALSE,1001
inheritance,1000,1,OP_LOOP,1000
inheritance,1000,1,OP_CALL,1
inheritance,1000,1,OP_INVOKE,1000
inheritance,1000,1,OP_SUPER_INVOKE,1000
inheritance,1000,1,OP_CLOSURE,2
inheritance,1000,1,OP_CLOSE_UPVALUE,1
inheritance,1000,1,OP_RETURN,2001
inheritance,1000,1,OP_CLASS,2
inheritance,1000,1,OP_INHERIT,1
inheritance,1000,1,OP_METHOD,2
inheritance,1000,2,OP_CONSTANT,3003
inheritance,1000,2,OP_NIL,1
inheritance,1000,2,OP_POP,3003
inheritance,1000,2,OP_GET_LOCAL,1000
inheritance,1000,2,OP_GET_GLOBAL,5008
inheritance,1000,2,OP_DEFINE_GLOBAL,6
inheritance,1000,2,OP_SET_GLOBAL,2000
inheritance,1000,2,OP_GET_UPVALUE,1000
inheritance,1000,2,OP_LESS,1001
inheritance,1000,2,OP_ADD,3000
inheritance,1000,2,OP_PRINT,1
inheritance,1000,2,OP_JUMP_IF_FALSE,1001
inheritance,1000,2,OP_LOOP,1000
inheritance,1000,2,OP_CALL,1
inheritance,1000,2,OP_INVOKE,1000
inheritance,1000,2,OP_SUPER_INVOKE,1000
inheritance,1000,2,OP_CLOSURE,2
inheritance,1000,2,OP_CLOSE_UPVALUE,1
inheritance,1000,2,OP_RETURN,2001
inheritance,1000,2,OP_CLASS,2
inheritance,1000,2,OP_INHERIT,1
inheritance,1000,2,OP_METHOD,2
inheritance,1000,3,OP_CONSTANT,3003
inheritance,1000,3,OP_NIL,1
inheritance,1000,3,OP_POP,3003
inheritance,1000,3,OP_GET_LOCAL,1000
inheritance,1000,3,OP_GET_GLOBAL,5008
inheritance,1000,3,OP_DEFINE_GLOBAL,6
inheritance,1000,3,OP_SET_GLOBAL,2000
inheritance,1000,3,OP_GET_UPVALUE,1000
inheritance,1000,3,OP_LESS,1001
inheritance,1000,3,OP_ADD,3000
inheritance,1000,3,OP_PRINT,1
inheritance,1000,3,OP_JUMP_IF_FALSE,1001
inheritance,1000,3,OP_LOOP,1000
inheritance,1000,3,OP_CALL,1
inheritance,1000,3,OP_INVOKE,1000
inheritance,1000,3,OP_SUPER_INVOKE,1000
inheritance,1000,3,OP_CLOSURE,2
inheritance,1000,3,OP_CLOSE_UPVALUE,1
inheritance,1000,3,OP_RETURN,2001
inheritance,1000,3,OP_CLASS,2
inheritance,1000,3,OP_INHERIT,1
inheritance,1000,3,OP_METHOD,2
inheritance,1000,4,OP_CONSTANT,3003
inheritance,1000,4,OP_NIL,1
inheritance,1000,4,OP_POP,3003
inheritance,1000,4,OP_GET_LOCAL,1000
inheritance,1000,4,OP_GET_GLOBAL,5008
inheritance,1000,4,OP_DEFINE_GLOBAL,6
inheritance,1000,4,OP_SET_GLOBAL,2000
inheritance,1000,4,OP_GET_UPVALUE,1000
inheritance,1000,4,OP_LESS,1001
inheritance,1000,4,OP_ADD,3000
inheritance,1000,4,OP_PRINT,1
inheritance,1000,4,OP_JUMP_IF_FALSE,1001
inheritance,1000,4,OP_LOOP,1000
inheritance,1000,4,OP_CALL,1
inheritance,1000,4,OP_INVOKE,1000
inheritance,1000,4,OP_SUPER_INVOKE,1000
inheritance,1000,4,OP_CLOSURE,2
inheritance,1000,4,OP_CLOSE_UPVALUE,1
inheritance,1000,4,OP_RETURN,2001
inheritance,1000,4,OP_CLASS,2
inheritance,1000,4,OP_INHERIT,1
inheritance,1000,4,OP_METHOD,2
inheritance,1000,5,OP_CONSTANT,3003
inheritance,1000,5,OP_NIL,1
inheritance,1000,5,OP_POP,3003
inheritance,1000,5,OP_GET_LOCAL,1000
inheritance,1000,5,OP_GET_GLOBAL,5008
inheritance,1000,5,OP_DEFINE_GLOBAL,6
inheritance,1000,5,OP_SET_GLOBAL,2000
inheritance,1000,5,OP_GET_UPVALUE,1000
inheritance,1000,5,OP_LESS,1001
inheritance,1000,5,OP_ADD,3000
inheritance,1000,5,OP_PRINT,1
inheritance,1000,5,OP_JUMP_IF_FALSE,1001
inheritance,1000,5,OP_LOOP,1000
inheritance,1000,5,OP_CALL,1
inheritance,1000,5,OP_INVOKE,1000
inheritance,1000,5,OP_SUPER_INVOKE,1000
inheritance,1000,5,OP_CLOSURE,2
inheritance,1000,5,OP_CLOSE_UPVALUE,1
inheritance,1000,5,OP_RETURN,2001
inheritance,1000,5,OP_CLASS,2
inheritance,1000,5,OP_INHERIT,1
inheritance,1000,5,OP_METHOD,2
loops,10000000,1,OP_CONSTANT,30000003
loops,10000000,1,OP_NIL,1
loops,10000000,1,OP_POP,40000001
loops,10000000,1,OP_GET_GLOBAL,60000003
loops,10000000,1,OP_DEFINE_GLOBAL,3
loops,10000000,1,OP_SET_GLOBAL,20000000
loops,10000000,1,OP_LESS,20000001
loops,10000000,1,OP_ADD,20000000
loops,10000000,1,OP_DIVIDE,10000000
loops,10000000,1,OP_PRINT,1
loops,10000000,1,OP_JUMP,5000000
loops,10000000,1,OP_JUMP_IF_FALSE,20000001
loops,10000000,1,OP_LOOP,10000000
loops,10000000,1,OP_RETURN,1
loops,10000000,2,OP_CONSTANT,30000003
loops,10000000,2,OP_NIL,1
loops,10000000,2,OP_POP,40000001
loops,10000000,2,OP_GET_GLOBAL,60000003
loops,10000000,2,OP_DEFINE_GLOBAL,3
loops,10000000,2,OP_SET_GLOBAL,20000000
loops,10000000,2,OP_LESS,20000001
loops,10000000,2,OP_ADD,20000000
loops,10000000,2,OP_DIVIDE,10000000
loops,10000000,2,OP_PRINT,1
loops,10000000,2,OP_JUMP,5000000
loops,10000000,2,OP_JUMP_IF_FALSE,20000001
loops,10000000,2,OP_LOOP,10000000
loops,10000000,2,OP_RETURN,1
loops,10000000,3,OP_CONSTANT,30000003
loops,10000000,3,OP_NIL,1
loops,10000000,3,OP_POP,40000001
loops,10000000,3,OP_GET_GLOBAL,60000003
loops,10000000,3,OP_DEFINE_GLOBAL,3
loops,10000000,3,OP_SET_GLOBAL,20000000
loops,10000000,3,OP_LESS,20000001
loops,10000000,3,OP_ADD,20000000
loops,10000000,3,OP_DIVIDE,10000000
loops,10000000,3,OP_PRINT,1
loops,10000000,3,OP_JUMP,5000000
loops,10000000,3,OP_JUMP_IF_FALSE,20000001
loops,10000000,3,OP_LOOP,10000000
loops,10000000,3,OP_RETURN,1
loops,10000000,4,OP_CONSTANT,30000003
loops,10000000,4,OP_NIL,1
loops,10000000,4,OP_POP,40000001
loops,10000000,4,OP_GET_GLOBAL,60000003
loops,10000000,4,OP_DEFINE_GLOBAL,3
loops,10000000,4,OP_SET_GLOBAL,20000000
loops,10000000,4,OP_LESS,20000001
loops,10000000,4,OP_ADD,20000000
loops,10000000,4,OP_DIVIDE,10000000
loops,10000000,4,OP_PRINT,1
loops,10000000,4,OP_JUMP,5000000
loops,10000000,4,OP_JUMP_IF_FALSE,20000001
loops,10000000,4,OP_LOOP,10000000
loops,10000000,4,OP_RETURN,1
loops,10000000,5,OP_CONSTANT,30000003
loops,10000000,5,OP_NIL,1
loops,10000000,5,OP_POP,40000001
loops,10000000,5,OP_GET_GLOBAL,60000003
loops,10000000,5,OP_DEFINE_GLOBAL,3
loops,10000000,5,OP_SET_GLOBAL,20000000
loops,10000000,5,OP_LESS,20000001
loops,10000000,5,OP_ADD,20000000
loops,10000000,5,OP_DIVIDE,10000000
loops,10000000,5,OP_PRINT,1
loops,10000000,5,OP_JUMP,5000000
loops,10000000,5,OP_JUMP_IF_FALSE,20000001
loops,10000000,5,OP_LOOP,10000000
loops,10000000,5,OP_RETURN,1
loops,1000000,1,OP_CONSTANT,3000003
loops,1000000,1,OP_NIL,1
loops,1000000,1,OP_POP,4000001
loops,1000000,1,OP_GET_GLOBAL,6000003
loops,1000000,1,OP_DEFINE_GLOBAL,3
loops,1000000,1,OP_SET_GLOBAL,2000000
loops,1000000,1,OP_LESS,2000001
loops,1000000,1,OP_ADD,2000000
loops,1000000,1,OP_DIVIDE,1000000
loops,1000000,1,OP_PRINT,1
loops,1000000,1,OP_JUMP,500000
loops,1000000,1,OP_JUMP_IF_FALSE,2000001
loops,1000000,1,OP_LOOP,1000000
loops,1000000,1,OP_RETURN,1
loops,1000000,2,OP_CONSTANT,3000003
loops,1000000,2,OP_NIL,1
loops,1000000,2,OP_POP,4000001
loops,1000000,2,OP_GET_GLOBAL,6000003
loops,1000000,2,OP_DEFINE_GLOBAL,3
loops,1000000,2,OP_SET_GLOBAL,2000000
loops,1000000,2,OP_LESS,2000001
loops,1000000,2,OP_ADD,2000000
loops,1000000,2,OP_DIVIDE,1000000
loops,1000000,2,OP_PRINT,1
loops,1000000,2,OP_JUMP,500000
loops,1000000,2,OP_JUMP_IF_FALSE,2000001
loops,1000000,2,OP_LOOP,1000000
loops,1000000,2,OP_RETURN,1
loops,1000000,3,OP_CONSTANT,3000003
loops,1000000,3,OP_NIL,1
loops,1000000,3,OP_POP,4000001
loops,1000000,3,OP_GET_GLOBAL,6000003
loops,1000000,3,OP_DEFINE_GLOBAL,3
loops,1000000,3,OP_SET_GLOBAL,2000000
loops,1000000,3,OP_LESS,2000001
loops,1000000,3,OP_ADD,2000000
loops,1000000,3,OP_DIVIDE,1000000
loops,1000000,3,OP_PRINT,1
loops,1000000,3,OP_JUMP,500000
loops,1000000,3,OP_JUMP_IF_FALSE,2000001
loops,1000000,3,OP_LOOP,1000000
loops,1000000,3,OP_RETURN,1
loops,1000000,4,OP_CONSTANT,3000003
loops,1000000,4,OP_NIL,1
loops,1000000,4,OP_POP,4000001
loops,1000000,4,OP_GET_GLOBAL,6000003
loops,1000000,4,OP_DEFINE_GLOBAL,3
loops,1000000,4,OP_SET_GLOBAL,2000000
loops,1000000,4,OP_LESS,2000001
loops,1000000,4,OP_ADD,2000000
loops,1000000,4,OP_DIVIDE,1000000
loops,1000000,4,OP_PRINT,1
loops,1000000,4,OP_JUMP,500000
loops,1000000,4,OP_JUMP_IF_FALSE,2000001
loops,1000000,4,OP_LOOP,1000000
